x, y, du, u,e_to_next_x, e_to_next_y, to_next_theta,tx, ty, t_theta,nx, ny, n_theta,kappa
1.84943,0.0449387,0.00999971,6.89215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-3.64303e-14,
1.85942,0.0451416,0.00999971,6.90215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
1.86942,0.0453445,0.00999971,6.91215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,5.70741e-14,
1.87942,0.0455475,0.00999971,6.92215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-2.23786e-14,
1.88942,0.0457504,0.00999971,6.93215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,3.64303e-14,
1.89941,0.0459533,0.00999971,6.94215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-5.70741e-14,
1.90941,0.0461562,0.00999971,6.95215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,2.08173e-14,
1.91941,0.0463592,0.00999971,6.96215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-1.23169e-14,
1.92941,0.0465621,0.00999971,6.97215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-2.23786e-14,
1.9394,0.046765,0.00999971,6.98215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,5.70741e-14,
1.9494,0.046968,0.00999971,6.99215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-5.72475e-14,
1.9594,0.0471709,0.00999971,7.00215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,3.46955e-14,
1.9694,0.0473738,0.00999971,7.01215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
1.97939,0.0475767,0.00999971,7.02215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-2.23786e-14,
1.98939,0.0477797,0.00999971,7.03215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,3.64303e-14,
1.99939,0.0479826,0.00999971,7.04215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-3.46955e-14,
2.00939,0.0481855,0.00999971,7.05215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,2.23786e-14,
2.01939,0.0483884,0.00999971,7.06215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,2.23786e-14,
2.02938,0.0485914,0.00999971,7.07215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-4.49307e-14,
2.03938,0.0487943,0.00999971,7.08215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,2.08173e-14,
2.04938,0.0489972,0.00999971,7.09215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.05938,0.0492002,0.00999971,7.10215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-1.38782e-14,
2.06937,0.0494031,0.00999971,7.11215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,4.49307e-14,
2.07937,0.049606,0.00999971,7.12215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-3.10525e-14,
2.08937,0.0498089,0.00999971,7.13215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.09937,0.0500119,0.00999971,7.14215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-2.08173e-14,
2.10936,0.0502148,0.00999971,7.15215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.11936,0.0504177,0.00999971,7.16215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,4.49307e-14,
2.12936,0.0506206,0.00999971,7.17215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-4.49307e-14,
2.13936,0.0508236,0.00999971,7.18215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,3.46955e-14,
2.14935,0.0510265,0.00999971,7.19215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-3.46955e-14,
2.15935,0.0512294,0.00999971,7.20215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,2.08173e-14,
2.16935,0.0514324,0.00999971,7.21215,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,1.02352e-14,
2.17935,0.0516353,0.00999971,7.22214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-2.42868e-14,
2.18935,0.0518382,0.00999971,7.23214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,3.46955e-14,
2.19934,0.0520411,0.00999971,7.24214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-5.55128e-14,
2.20934,0.0522441,0.00999971,7.25214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,3.46955e-14,
2.21934,0.052447,0.00999971,7.26214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,2.42868e-14,
2.22934,0.0526499,0.00999971,7.27214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-4.49307e-14,
2.23933,0.0528529,0.00999971,7.28214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,3.46955e-14,
2.24933,0.0530558,0.00999971,7.29214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-1.38782e-14,
2.25933,0.0532587,0.00999971,7.30214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.26933,0.0534616,0.00999971,7.31214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-3.46955e-14,
2.27932,0.0536646,0.00999971,7.32214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,2.08173e-14,
2.28932,0.0538675,0.00999971,7.33214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-2.08173e-14,
2.29932,0.0540704,0.00999971,7.34214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.30932,0.0542733,0.00999971,7.35214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,7.96261e-14,
2.31931,0.0544763,0.00999971,7.36214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-6.57479e-14,
2.32931,0.0546792,0.00999971,7.37214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,3.46955e-14,
2.33931,0.0548821,0.00999971,7.38214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.34931,0.0550851,0.00999971,7.39214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-3.46955e-14,
2.35931,0.055288,0.00999971,7.40214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,4.49307e-14,
2.3693,0.0554909,0.00999971,7.41214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-5.89823e-14,
2.3793,0.0556938,0.00999971,7.42214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.3893,0.0558968,0.00999971,7.43214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,3.46955e-14,
2.3993,0.0560997,0.00999971,7.44214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-1.38782e-14,
2.40929,0.0563026,0.00999971,7.45214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,5.89823e-14,
2.41929,0.0565055,0.00999971,7.46214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-4.49307e-14,
2.42929,0.0567085,0.00999971,7.47214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.43929,0.0569114,0.00999971,7.48214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,1.38782e-14,
2.44928,0.0571143,0.00999971,7.49214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-3.46955e-14,
2.45928,0.0573173,0.00999971,7.50214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,4.49307e-14,
2.46928,0.0575202,0.00999971,7.51214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-4.49307e-14,
2.47928,0.0577231,0.00999971,7.52214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.48927,0.057926,0.00999971,7.53214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,2.08173e-14,
2.49927,0.058129,0.00999971,7.54214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.50927,0.0583319,0.00999971,7.55214,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,3.10525e-14,
2.51927,0.0585348,0.00999971,7.56213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-4.49307e-14,
2.52927,0.0587378,0.00999971,7.57213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,1.38782e-14,
2.53926,0.0589407,0.00999971,7.58213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.54926,0.0591436,0.00999971,7.59213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-2.08173e-14,
2.55926,0.0593465,0.00999971,7.60213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.56926,0.0595495,0.00999971,7.61213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.57925,0.0597524,0.00999971,7.62213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.58925,0.0599553,0.00999971,7.63213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,2.08173e-14,
2.59925,0.0601582,0.00999971,7.64213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,4.49307e-14,
2.60925,0.0603612,0.00999971,7.65213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-5.89823e-14,
2.61924,0.0605641,0.00999971,7.66213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.62924,0.060767,0.00999971,7.67213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,1.38782e-14,
2.63924,0.06097,0.00999971,7.68213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-3.46955e-14,
2.64924,0.0611729,0.00999971,7.69213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,5.89823e-14,
2.65923,0.0613758,0.00999971,7.70213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-4.49307e-14,
2.66923,0.0615787,0.00999971,7.71213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.67923,0.0617817,0.00999971,7.72213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,3.46955e-14,
2.68923,0.0619846,0.00999971,7.73213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.69923,0.0621875,0.00999971,7.74213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,3.10525e-14,
2.70922,0.0623904,0.00999971,7.75213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-7.96261e-14,
2.71922,0.0625934,0.00999971,7.76213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-3.46955e-14,
2.72922,0.0627963,0.00999971,7.77213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,5.55128e-14,
2.73922,0.0629992,0.00999971,7.78213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-2.08173e-14,
2.74921,0.0632022,0.00999971,7.79213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,4.49307e-14,
2.75921,0.0634051,0.00999971,7.80213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,2.44603e-14,
2.76921,0.063608,0.00999971,7.81213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-9.02083e-14,
2.77921,0.0638109,0.00999971,7.82213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,6.95644e-14,
2.7892,0.0640139,0.00999971,7.83213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.7992,0.0642168,0.00999971,7.84213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-6.9391e-14,
2.8092,0.0644197,0.00999971,7.85213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,6.95644e-14,
2.8192,0.0646227,0.00999971,7.86213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-4.87472e-14,
2.82919,0.0648256,0.00999971,7.87213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,0,
2.83919,0.0650285,0.00999971,7.88213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,1.14495e-13,
2.84919,0.0652314,0.00999971,7.89213,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-9.38513e-14,
2.85919,0.0654344,0.00999971,7.90212,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-2.08173e-14,
2.86919,0.0656373,0.00999971,7.91212,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,6.95644e-14,
2.87918,0.0658402,0.00999971,7.92212,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,-6.95644e-14,
2.88918,0.0660431,0.00999971,7.93212,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,76.5168,
2.89918,0.0662461,0.00999971,7.94212,0.999794,0.0202934,0.0202947,0,0,0,0,0,0,76.5541,
2.90918,0.066449,0.00998022,7.95212,0.0202081,0.999796,1.55059,0,0,0,0,0,0,76.5915,
2.90938,0.0764272,0.00998022,7.9621,0.0202081,0.999796,1.55059,0,0,0,0,0,0,76.6288,
2.90958,0.0864054,0.00998022,7.97208,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-12,
2.90978,0.0963836,0.00998022,7.98206,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.90998,0.106362,0.00998022,7.99204,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
2.91018,0.11634,0.00998022,8.00202,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-8.89938e-14,
2.91039,0.126318,0.00998022,8.012,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.13585e-12,
2.91059,0.136296,0.00998022,8.02198,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.91079,0.146274,0.00998022,8.03197,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.91099,0.156253,0.00998022,8.04195,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.91119,0.166231,0.00998022,8.05193,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.91139,0.176209,0.00998022,8.06191,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.9116,0.186187,0.00998022,8.07189,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.40283e-12,
2.9118,0.196165,0.00998022,8.08187,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.912,0.206144,0.00998022,8.09185,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.9122,0.216122,0.00998022,8.10183,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.9124,0.2261,0.00998022,8.11181,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-12,
2.9126,0.236078,0.00998022,8.12179,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.91281,0.246056,0.00998022,8.13177,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.91301,0.256035,0.00998022,8.14175,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.91321,0.266013,0.00998022,8.15173,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.91341,0.275991,0.00998022,8.16171,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.91361,0.285969,0.00998022,8.17169,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.91381,0.295947,0.00998022,8.18167,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-12,
2.91402,0.305925,0.00998022,8.19165,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.91422,0.315904,0.00998022,8.20163,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.91442,0.325882,0.00998022,8.21161,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.91462,0.33586,0.00998022,8.22159,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.40283e-12,
2.91482,0.345838,0.00998022,8.23157,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.91502,0.355816,0.00998022,8.24155,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.91523,0.365795,0.00998022,8.25153,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.91543,0.375773,0.00998022,8.26151,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.91563,0.385751,0.00998022,8.27149,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.91583,0.395729,0.00998022,8.28147,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.04686e-12,
2.91603,0.405707,0.00998022,8.29145,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.91623,0.415686,0.00998022,8.30143,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.91644,0.425664,0.00998022,8.31141,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.91664,0.435642,0.00998022,8.32139,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.04686e-12,
2.91684,0.44562,0.00998022,8.33137,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.91704,0.455598,0.00998022,8.34135,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.91724,0.465576,0.00998022,8.35133,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.91744,0.475555,0.00998022,8.36131,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.91765,0.485533,0.00998022,8.37129,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.04686e-12,
2.91785,0.495511,0.00998022,8.38127,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.91805,0.505489,0.00998022,8.39125,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.11242e-14,
2.91825,0.515467,0.00998022,8.40123,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.91845,0.525446,0.00998022,8.41121,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.04686e-12,
2.91866,0.535424,0.00998022,8.42119,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.91886,0.545402,0.00998022,8.43117,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.91906,0.55538,0.00998022,8.44115,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.91926,0.565358,0.00998022,8.45113,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.11242e-14,
2.91946,0.575336,0.00998022,8.46111,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.91966,0.585315,0.00998022,8.4711,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.42508e-12,
2.91987,0.595293,0.00998022,8.48108,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.92007,0.605271,0.00998022,8.49106,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.92027,0.615249,0.00998022,8.50104,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.92047,0.625227,0.00998022,8.51102,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.23597e-12,
2.92067,0.635206,0.00998022,8.521,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.89112e-13,
2.92087,0.645184,0.00998022,8.53098,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.89112e-13,
2.92108,0.655162,0.00998022,8.54096,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.92128,0.66514,0.00998022,8.55094,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.92148,0.675118,0.00998022,8.56092,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.92168,0.685097,0.00998022,8.5709,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.92188,0.695075,0.00998022,8.58088,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.04686e-12,
2.92208,0.705053,0.00998022,8.59086,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.66863e-13,
2.92229,0.715031,0.00998022,8.60084,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.11242e-14,
2.92249,0.725009,0.00998022,8.61082,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.92269,0.734987,0.00998022,8.6208,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.23597e-12,
2.92289,0.744966,0.00998022,8.63078,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.11242e-14,
2.92309,0.754944,0.00998022,8.64076,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.92329,0.764922,0.00998022,8.65074,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.9235,0.7749,0.00998022,8.66072,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.9237,0.784878,0.00998022,8.6707,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.9239,0.794857,0.00998022,8.68068,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-12,
2.9241,0.804835,0.00998022,8.69066,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.11242e-14,
2.9243,0.814813,0.00998022,8.70064,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.66863e-13,
2.9245,0.824791,0.00998022,8.71062,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.92471,0.834769,0.00998022,8.7206,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.04686e-12,
2.92491,0.844747,0.00998022,8.73058,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.92511,0.854726,0.00998022,8.74056,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.92531,0.864704,0.00998022,8.75054,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.92551,0.874682,0.00998022,8.76052,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.11242e-14,
2.92571,0.88466,0.00998022,8.7705,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.05798e-12,
2.92592,0.894638,0.00998022,8.78048,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.92612,0.904617,0.00998022,8.79046,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.11242e-14,
2.92632,0.914595,0.00998022,8.80044,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.66863e-13,
2.92652,0.924573,0.00998022,8.81042,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.04686e-12,
2.92672,0.934551,0.00998022,8.8204,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.92692,0.944529,0.00998022,8.83038,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.92713,0.954508,0.00998022,8.84036,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.92733,0.964486,0.00998022,8.85034,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.92753,0.974464,0.00998022,8.86032,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.89112e-13,
2.92773,0.984442,0.00998022,8.8703,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.00236e-13,
2.92793,0.99442,0.00998022,8.88028,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-12,
2.92813,1.0044,0.00998022,8.89026,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.66863e-13,
2.92834,1.01438,0.00998022,8.90024,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.92854,1.02435,0.00998022,8.91022,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-14,
2.92874,1.03433,0.00998022,8.92021,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.39171e-12,
2.92894,1.04431,0.00998022,8.93019,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.55739e-13,
2.92914,1.05429,0.00998022,8.94017,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.92934,1.06427,0.00998022,8.95015,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.92955,1.07425,0.00998022,8.96013,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.92975,1.08422,0.00998022,8.97011,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.92995,1.0942,0.00998022,8.98009,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.04686e-12,
2.93015,1.10418,0.00998022,8.99007,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.00236e-13,
2.93035,1.11416,0.00998022,9.00005,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-14,
2.93055,1.12414,0.00998022,9.01003,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.55739e-13,
2.93076,1.13411,0.00998022,9.02001,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.04686e-12,
2.93096,1.14409,0.00998022,9.02999,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-14,
2.93116,1.15407,0.00998022,9.03997,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.55739e-13,
2.93136,1.16405,0.00998022,9.04995,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.55739e-13,
2.93156,1.17403,0.00998022,9.05993,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.93176,1.18401,0.00998022,9.06991,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.06911e-12,
2.93197,1.19398,0.00998022,9.07989,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.55739e-13,
2.93217,1.20396,0.00998022,9.08987,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.93237,1.21394,0.00998022,9.09985,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.55739e-13,
2.93257,1.22392,0.00998022,9.10983,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.06911e-12,
2.93277,1.2339,0.00998022,9.11981,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.93297,1.24387,0.00998022,9.12979,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.55739e-13,
2.93318,1.25385,0.00998022,9.13977,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.55739e-13,
2.93338,1.26383,0.00998022,9.14975,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.93358,1.27381,0.00998022,9.15973,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-14,
2.93378,1.28379,0.00998022,9.16971,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.2026e-12,
2.93398,1.29377,0.00998022,9.17969,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-14,
2.93418,1.30374,0.00998022,9.18967,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.93439,1.31372,0.00998022,9.19965,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.00236e-13,
2.93459,1.3237,0.00998022,9.20963,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.02461e-12,
2.93479,1.33368,0.00998022,9.21961,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-14,
2.93499,1.34366,0.00998022,9.22959,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.93519,1.35363,0.00998022,9.23957,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.00236e-13,
2.93539,1.36361,0.00998022,9.24955,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-14,
2.9356,1.37359,0.00998022,9.25953,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.9358,1.38357,0.00998022,9.26951,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.00236e-13,
2.936,1.39355,0.00998022,9.27949,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.21372e-12,
2.9362,1.40353,0.00998022,9.28947,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
